"country","month","ip_index","ip_gr_yoy"
"Denmark","2001-06",108.9,-1.26926563916591
"Denmark","2001-07",110.6,2.97951582867784
"Denmark","2001-08",114.6,2.50447227191413
"Denmark","2001-09",112.6,4.06654343807762
"Denmark","2001-10",109.5,-1.26239855725879
"Denmark","2001-11",117.8,6.89655172413792
"Denmark","2001-12",113.7,-1.30208333333334
"Denmark","2002-01",115.6,4.71014492753623
"Denmark","2002-02",113.4,-1.39130434782608
"Denmark","2002-03",111.7,-2.27471566054243
"Denmark","2002-04",115.5,1.6725352112676
"Denmark","2002-05",113.8,5.07848568790397
"Denmark","2002-06",112.7,3.48943985307621
"Denmark","2002-07",114.1,3.16455696202531
"Denmark","2002-08",112.9,-1.48342059336822
"Denmark","2002-09",113.8,1.06571936056838
"Denmark","2002-10",117.6,7.39726027397261
"Denmark","2002-11",114.2,-3.0560271646859
"Denmark","2002-12",112.7,-0.879507475813546
"Denmark","2003-01",113.7,-1.64359861591695
"Denmark","2003-02",115.9,2.20458553791887
"Denmark","2003-03",112.6,0.805729632945384
"Denmark","2003-04",114.6,-0.77922077922078
"Denmark","2003-05",112.8,-0.878734622144117
"Denmark","2003-06",113.5,0.709849157054121
"Denmark","2003-07",113.5,-0.525854513584567
"Denmark","2003-08",115.4,2.21434898139947
"Denmark","2003-09",117,2.81195079086116
"Denmark","2003-10",114.8,-2.38095238095238
"Denmark","2003-11",112.8,-1.22591943957969
"Denmark","2003-12",111.2,-1.33096716947648
"Denmark","2004-01",111.3,-2.11081794195251
"Denmark","2004-02",111.7,-3.62381363244176
"Denmark","2004-03",112.9,0.266429840142113
"Denmark","2004-04",114.3,-0.261780104712039
"Denmark","2004-05",114.1,1.15248226950355
"Denmark","2004-06",114.3,0.704845814977961
"Denmark","2004-07",111.9,-1.40969162995594
"Denmark","2004-08",111.5,-3.37954939341422
"Denmark","2004-09",112.1,-4.1880341880342
"Denmark","2004-10",110.3,-3.9198606271777
"Denmark","2004-11",112.8,0
"Denmark","2004-12",111.3,0.0899280575539452
"Denmark","2005-01",113.7,2.15633423180595
"Denmark","2005-02",113,1.16383169203222
"Denmark","2005-03",117,3.63153232949511
"Denmark","2005-04",119.8,4.81189851268591
"Denmark","2005-05",117.6,3.06748466257669
"Denmark","2005-06",116.8,2.18722659667541
"Denmark","2005-07",110.5,-1.25111706881145
"Denmark","2005-08",116.6,4.57399103139013
"Denmark","2005-09",119.5,6.60124888492417
"Denmark","2005-10",113.8,3.17316409791477
"Denmark","2005-11",112.9,0.0886524822695023
"Denmark","2005-12",117,5.1212938005391
"Denmark","2006-01",118.8,4.48548812664906
"Denmark","2006-02",120.7,6.81415929203539
"Denmark","2006-03",118.6,1.36752136752136
"Denmark","2006-04",118,-1.5025041736227
"Denmark","2006-05",122,3.74149659863947
"Denmark","2006-06",121.3,3.8527397260274
"Denmark","2006-07",118.6,7.33031674208144
"Denmark","2006-08",119.6,2.57289879931388
"Denmark","2006-09",115,-3.76569037656904
"Denmark","2006-10",121,6.32688927943761
"Denmark","2006-11",120,6.28875110717448
"Denmark","2006-12",122.1,4.35897435897434
"Denmark","2007-01",116.5,-1.93602693602694
"Denmark","2007-02",118.6,-1.73985086992544
"Denmark","2007-03",114.6,-3.37268128161888
"Denmark","2007-04",113.9,-3.47457627118644
"Denmark","2007-05",112.7,-7.62295081967213
"Denmark","2007-06",115.4,-4.86397361912613
"Denmark","2007-07",114,-3.87858347386172
"Denmark","2007-08",115.7,-3.26086956521738
"Denmark","2007-09",113.1,-1.65217391304349
"Denmark","2007-10",118.8,-1.81818181818182
"Denmark","2007-11",117.4,-2.16666666666666
"Denmark","2007-12",114.5,-6.22440622440622
"Denmark","2008-01",117.4,0.772532188841213
"Denmark","2008-02",114.2,-3.70994940978077
"Denmark","2008-03",116.2,1.39616055846423
"Denmark","2008-04",115,0.965759438103597
"Denmark","2008-05",114.6,1.68589174800353
"Denmark","2008-06",113.1,-1.99306759098787
"Denmark","2008-07",112.8,-1.05263157894737
"Denmark","2008-08",112.5,-2.76577355229041
"Denmark","2008-09",111.1,-1.7683465959328
"Denmark","2008-10",110.3,-7.15488215488216
"Denmark","2008-11",108,-8.00681431005111
"Denmark","2008-12",108,-5.67685589519651
"Denmark","2009-01",104.7,-10.8177172061329
"Denmark","2009-02",101.8,-10.8581436077058
"Denmark","2009-03",98.3,-15.4044750430293
"Denmark","2009-04",96.5,-16.0869565217391
"Denmark","2009-05",94.5,-17.5392670157068
"Denmark","2009-06",97.3,-13.9699381078691
"Denmark","2009-07",96.4,-14.5390070921986
"Denmark","2009-08",97,-13.7777777777778
"Denmark","2009-09",93.7,-15.6615661566157
"Denmark","2009-10",93.6,-15.1405258386219
"Denmark","2009-11",95.2,-11.8518518518518
"Denmark","2009-12",89.8,-16.8518518518519
"Denmark","2010-01",95.3,-8.97803247373449
"Denmark","2010-02",96.4,-5.30451866404714
"Denmark","2010-03",98.2,-0.101729399796535
"Denmark","2010-04",100,3.62694300518134
"Denmark","2010-05",99.8,5.6084656084656
"Denmark","2010-06",99.5,2.26104830421376
"Denmark","2010-07",99.6,3.31950207468878
"Denmark","2010-08",93.5,-3.60824742268041
"Denmark","2010-09",102.4,9.28495197438635
"Denmark","2010-10",100.7,7.5854700854701
"Denmark","2010-11",99.4,4.41176470588236
"Denmark","2010-12",99.1,10.3563474387528
"Denmark","2011-01",100.3,5.24658971668415
"Denmark","2011-02",97.9,1.55601659751037
"Denmark","2011-03",100.3,2.13849287169041
"Denmark","2011-04",100.8,0.800000000000001
"Denmark","2011-05",105.7,5.91182364729459
"Denmark","2011-06",102.1,2.61306532663317
"Denmark","2011-07",97.1,-2.51004016064257
"Denmark","2011-08",99,5.88235294117647
"Denmark","2011-09",98.7,-3.61328125
"Denmark","2011-10",98.7,-1.98609731876862
"Denmark","2011-11",98.9,-0.503018108651909
"Denmark","2011-12",97.6,-1.51362260343088
"Denmark","2012-01",98.1,-2.19341974077767
"Denmark","2012-02",100.5,2.65577119509703
"Denmark","2012-03",98.4,-1.89431704885343
"Denmark","2012-04",97,-3.76984126984127
"Denmark","2012-05",100,-5.39262062440871
"Denmark","2012-06",98.5,-3.52595494613124
"Denmark","2012-07",101.6,4.63439752832131
"Denmark","2012-08",99.2,0.202020202020203
"Denmark","2012-09",100.2,1.51975683890577
"Denmark","2012-10",99.6,0.911854103343446
"Denmark","2012-11",101.8,2.93225480283112
"Denmark","2012-12",99.8,2.25409836065573
"Denmark","2013-01",101.2,3.16004077471967
"Denmark","2013-02",98.7,-1.7910447761194
"Denmark","2013-03",98.3,-0.10162601626017
"Denmark","2013-04",100.2,3.29896907216496
"Denmark","2013-05",98.2,-1.8
"Denmark","2013-06",98,-0.507614213197971
"Denmark","2013-07",100.1,-1.4763779527559
"Denmark","2013-08",96.2,-3.0241935483871
"Denmark","2013-09",95.8,-4.39121756487026
"Denmark","2013-10",102.7,3.1124497991968
"Denmark","2013-11",100.3,-1.47347740667977
"Denmark","2013-12",101.5,1.70340681362726
"Denmark","2014-01",100.7,-0.494071146245056
"Denmark","2014-02",102,3.34346504559271
"Denmark","2014-03",98.9,0.610376398779255
"Denmark","2014-04",99.6,-0.598802395209586
"Denmark","2014-05",98.2,0
"Denmark","2014-06",97.4,-0.61224489795918
"Denmark","2014-07",97.5,-2.59740259740259
"Denmark","2014-08",102.8,6.86070686070686
"Denmark","2014-09",101.3,5.741127348643
"Denmark","2014-10",100.4,-2.23953261927945
"Denmark","2014-11",100.1,-0.19940179461615
"Denmark","2014-12",100.2,-1.2807881773399
"Denmark","2015-01",97.3,-3.37636544190666
"Denmark","2015-02",98.5,-3.43137254901961
"Denmark","2015-03",102.1,3.23559150657229
"Denmark","2015-04",101.1,1.50602409638554
"Denmark","2015-05",100.8,2.64765784114052
"Denmark","2015-06",105.2,8.00821355236139
"Denmark","2015-07",100.1,2.66666666666666
"Denmark","2015-08",103.5,0.680933852140075
"Denmark","2015-09",99.8,-1.48075024679171
"Denmark","2015-10",96.8,-3.58565737051794
"Denmark","2015-11",95.6,-4.4955044955045
"Denmark","2015-12",99.2,-0.998003992015972
"Denmark","2016-01",104.6,7.50256937307296
"Denmark","2016-02",100,1.5228426395939
"Denmark","2016-03",103.6,1.46914789422135
"Denmark","2016-04",102,0.890207715133529
"Denmark","2016-05",103.3,2.48015873015872
"Denmark","2016-06",101.9,-3.13688212927756
"Denmark","2016-07",107.7,7.5924075924076
"Denmark","2016-08",106.8,3.18840579710145
"Denmark","2016-09",93.8,-6.01202404809619
"Denmark","2016-10",108.6,12.1900826446281
"Denmark","2016-11",108.7,13.7029288702929
"Denmark","2016-12",109.6,10.4838709677419
"Denmark","2017-01",103,-1.52963671128107
"Denmark","2017-02",106.9,6.9
"Denmark","2017-03",108.1,4.34362934362935
"Denmark","2017-04",106.5,4.41176470588236
"Denmark","2017-05",108.1,4.64666021297193
"Denmark","2017-06",108.3,6.28066732090284
"Denmark","2017-07",104.6,-2.87836583101208
"Denmark","2017-08",108.3,1.40449438202248
"Denmark","2017-09",102.5,9.27505330490406
"Denmark","2017-10",105.3,-3.03867403314917
"Denmark","2017-11",106.7,-1.83992640294388
"Denmark","2017-12",106.9,-2.46350364963502
"Denmark","2018-01",107.4,4.27184466019419
"Denmark","2018-02",107.2,0.280636108512633
"Denmark","2018-03",106.3,-1.66512488436632
"Denmark","2018-04",107.8,1.2206572769953
"Denmark","2018-05",105,-2.8677150786309
"Denmark","2018-06",106.7,-1.47737765466297
"Denmark","2018-07",107.8,3.05927342256214
"Denmark","2018-08",106.4,-1.75438596491228
"Denmark","2018-09",107.2,4.58536585365854
"Denmark","2018-10",109.7,4.17853751187085
"Denmark","2018-11",110.4,3.4676663542643
"Denmark","2018-12",118.9,11.2254443405051
"Denmark","2019-01",110,2.42085661080074
"Denmark","2019-02",109.6,2.23880597014925
"Denmark","2019-03",112.3,5.64440263405457
"Denmark","2019-04",113,4.82374768089053
"Denmark","2019-05",118.3,12.6666666666667
"Denmark","2019-06",110.7,3.74882849109652
"Denmark","2019-07",113.4,5.1948051948052
"Denmark","2019-08",110.3,3.66541353383458
"Denmark","2019-09",112.2,4.66417910447761
"Denmark","2019-10",109.8,0.0911577028258836
"Denmark","2019-11",104.7,-5.16304347826088
"Denmark","2019-12",111.6,-6.13961312026914
"Denmark","2020-01",106.7,-3
"Denmark","2020-02",108.6,-0.912408759124084
"Denmark","2020-03",108,-3.82902938557436
"Denmark","2020-04",103.2,-8.67256637168141
"Denmark","2020-05",100.7,-14.8774302620456
"Denmark","2020-06",106.2,-4.0650406504065
"Denmark","2020-07",100.9,-11.0229276895944
"Denmark","2020-08",104.8,-4.98640072529465
"Denmark","2020-09",107,-4.63458110516934
"Denmark","2020-10",100.3,-8.65209471766849
"Denmark","2020-11",107.6,2.76981852913085
"Denmark","2020-12",108.3,-2.95698924731183
"Denmark","2021-01",109.2,2.34301780693533
"Denmark","2021-02",107.3,-1.19705340699816
"Denmark","2021-03",113.8,5.37037037037036
"Denmark","2021-04",111.2,7.75193798449612
"Denmark","2021-05",111.7,10.9235352532274
"Denmark","2021-06",107.5,1.2241054613936
"Denmark","2021-07",116.2,15.1635282457879
"Denmark","2021-08",120.1,14.5992366412214
"Denmark","2021-09",110.7,3.45794392523364
"Denmark","2021-10",118,17.6470588235294
"Denmark","2021-11",119.9,11.4312267657993
"Denmark","2021-12",117.6,8.58725761772854
"Denmark","2022-01",120.9,10.7142857142857
"Denmark","2022-02",122.4,14.0726933830382
"Denmark","2022-03",128,12.4780316344464
"Denmark","2022-04",128.7,15.7374100719424
"Denmark","2022-05",132.2,18.3527305282005
"Denmark","2022-06",134,24.6511627906977
"Denmark","2022-07",130.4,12.2203098106713
"Denmark","2022-08",132.3,10.1582014987511
"Denmark","2022-09",134.8,21.7705510388437
"Denmark","2022-10",129.1,9.40677966101695
"Denmark","2022-11",132.5,10.5087572977481
"Denmark","2022-12",147.8,25.6802721088436
"Denmark","2023-01",135.7,12.2415219189413
"Denmark","2023-02",141.3,15.4411764705882
"Denmark","2023-03",142,10.9375
"Denmark","2023-04",141.8,10.1787101787102
"Denmark","2023-05",140.5,6.2783661119516
"Denmark","2023-06",149.1,11.2686567164179
"Denmark","2023-07",136,4.29447852760736
"Denmark","2023-08",137.7,4.08163265306121
"Denmark","2023-09",136.7,1.40949554896141
"Denmark","2023-10",139.3,7.90085205267237
"Denmark","2023-11",148.6,12.1509433962264
"Denmark","2023-12",156.9,6.15696887686061
"Denmark","2024-01",NA,NA
"Denmark","2024-02",NA,NA
"Denmark","2024-03",NA,NA
"Denmark","2024-04",NA,NA
"Denmark","2024-05",NA,NA
"Denmark","2024-06",NA,NA
"Denmark","2024-07",NA,NA
"Denmark","2024-08",NA,NA
"Denmark","2024-09",NA,NA
"Denmark","2024-10",NA,NA
"Denmark","2024-11",NA,NA
"Denmark","2024-12",NA,NA
"Denmark","2025-01",NA,NA
"Denmark","2025-02",NA,NA
"Denmark","2025-03",NA,NA
"Denmark","2025-04",NA,NA
"Denmark","2025-05",NA,NA
"Denmark","2025-06",NA,NA
"Denmark","2025-07",NA,NA
"Denmark","2025-08",NA,NA
"Denmark","2025-09",NA,NA
"Denmark","2025-10",NA,NA
"Denmark","2025-11",NA,NA
"Denmark","2025-12",NA,NA
"Denmark","2026-01",NA,NA
"Hungary","1953-01",NA,NA
"Hungary","1953-02",NA,NA
"Hungary","1953-03",NA,NA
"Hungary","1953-04",NA,NA
"Hungary","1953-05",NA,NA
"Hungary","1953-06",NA,NA
"Hungary","1953-07",NA,NA
"Hungary","1953-08",NA,NA
"Hungary","1953-09",NA,NA
"Hungary","1953-10",NA,NA
"Hungary","1953-11",NA,NA
"Hungary","1953-12",NA,NA
"Hungary","1954-01",NA,NA
"Hungary","1954-02",NA,NA
"Hungary","1954-03",NA,NA
"Hungary","1954-04",NA,NA
"Hungary","1954-05",NA,NA
"Hungary","1954-06",NA,NA
"Hungary","1954-07",NA,NA
"Hungary","1954-08",NA,NA
"Hungary","1954-09",NA,NA
"Hungary","1954-10",NA,NA
"Hungary","1954-11",NA,NA
"Hungary","1954-12",NA,NA
"Hungary","1955-01",NA,NA
"Hungary","1955-02",NA,NA
"Hungary","1955-03",NA,NA
"Hungary","1955-04",NA,NA
"Hungary","1955-05",NA,NA
"Hungary","1955-06",NA,NA
"Hungary","1955-07",NA,NA
"Hungary","1955-08",NA,NA
"Hungary","1955-09",NA,NA
"Hungary","1955-10",NA,NA
"Hungary","1955-11",NA,NA
"Hungary","1955-12",NA,NA
"Hungary","1956-01",NA,NA
"Hungary","1956-02",NA,NA
"Hungary","1956-03",NA,NA
"Hungary","1956-04",NA,NA
"Hungary","1956-05",NA,NA
"Hungary","1956-06",NA,NA
"Hungary","1956-07",NA,NA
"Hungary","1956-08",NA,NA
"Hungary","1956-09",NA,NA
"Hungary","1956-10",NA,NA
"Hungary","1956-11",NA,NA
"Hungary","1956-12",NA,NA
"Hungary","1957-01",NA,NA
"Hungary","1957-02",NA,NA
"Hungary","1957-03",NA,NA
"Hungary","1957-04",NA,NA
"Hungary","1957-05",NA,NA
"Hungary","1957-06",NA,NA
"Hungary","1957-07",NA,NA
"Hungary","1957-08",NA,NA
"Hungary","1957-09",NA,NA
"Hungary","1957-10",NA,NA
"Hungary","1957-11",NA,NA
"Hungary","1957-12",NA,NA
"Hungary","1958-01",NA,NA
"Hungary","1958-02",NA,NA
"Hungary","1958-03",NA,NA
"Hungary","1958-04",NA,NA
"Hungary","1958-05",NA,NA
"Hungary","1958-06",NA,NA
"Hungary","1958-07",NA,NA
"Hungary","1958-08",NA,NA
"Hungary","1958-09",NA,NA
"Hungary","1958-10",NA,NA
"Hungary","1958-11",NA,NA
"Hungary","1958-12",NA,NA
"Hungary","1959-01",NA,NA
"Hungary","1959-02",NA,NA
"Hungary","1959-03",NA,NA
"Hungary","1959-04",NA,NA
"Hungary","1959-05",NA,NA
"Hungary","1959-06",NA,NA
"Hungary","1959-07",NA,NA
"Hungary","1959-08",NA,NA
"Hungary","1959-09",NA,NA
"Hungary","1959-10",NA,NA
"Hungary","1959-11",NA,NA
"Hungary","1959-12",NA,NA
"Hungary","1960-01",NA,NA
"Hungary","1960-02",NA,NA
"Hungary","1960-03",NA,NA
"Hungary","1960-04",NA,NA
"Hungary","1960-05",NA,NA
"Hungary","1960-06",NA,NA
"Hungary","1960-07",NA,NA
"Hungary","1960-08",NA,NA
"Hungary","1960-09",NA,NA
"Hungary","1960-10",NA,NA
"Hungary","1960-11",NA,NA
"Hungary","1960-12",NA,NA
"Hungary","1961-01",NA,NA
"Hungary","1961-02",NA,NA
"Hungary","1961-03",NA,NA
"Hungary","1961-04",NA,NA
"Hungary","1961-05",NA,NA
"Hungary","1961-06",NA,NA
"Hungary","1961-07",NA,NA
"Hungary","1961-08",NA,NA
"Hungary","1961-09",NA,NA
"Hungary","1961-10",NA,NA
"Hungary","1961-11",NA,NA
"Hungary","1961-12",NA,NA
"Hungary","1962-01",NA,NA
"Hungary","1962-02",NA,NA
"Hungary","1962-03",NA,NA
"Hungary","1962-04",NA,NA
"Hungary","1962-05",NA,NA
"Hungary","1962-06",NA,NA
"Hungary","1962-07",NA,NA
"Hungary","1962-08",NA,NA
"Hungary","1962-09",NA,NA
"Hungary","1962-10",NA,NA
"Hungary","1962-11",NA,NA
"Hungary","1962-12",NA,NA
"Hungary","1963-01",NA,NA
"Hungary","1963-02",NA,NA
"Hungary","1963-03",NA,NA
"Hungary","1963-04",NA,NA
"Hungary","1963-05",NA,NA
"Hungary","1963-06",NA,NA
"Hungary","1963-07",NA,NA
"Hungary","1963-08",NA,NA
"Hungary","1963-09",NA,NA
"Hungary","1963-10",NA,NA
"Hungary","1963-11",NA,NA
"Hungary","1963-12",NA,NA
"Hungary","1964-01",NA,NA
"Hungary","1964-02",NA,NA
"Hungary","1964-03",NA,NA
"Hungary","1964-04",NA,NA
"Hungary","1964-05",NA,NA
"Hungary","1964-06",NA,NA
"Hungary","1964-07",NA,NA
"Hungary","1964-08",NA,NA
"Hungary","1964-09",NA,NA
"Hungary","1964-10",NA,NA
"Hungary","1964-11",NA,NA
"Hungary","1964-12",NA,NA
"Hungary","1965-01",NA,NA
"Hungary","1965-02",NA,NA
"Hungary","1965-03",NA,NA
"Hungary","1965-04",NA,NA
"Hungary","1965-05",NA,NA
"Hungary","1965-06",NA,NA
"Hungary","1965-07",NA,NA
"Hungary","1965-08",NA,NA
"Hungary","1965-09",NA,NA
"Hungary","1965-10",NA,NA
"Hungary","1965-11",NA,NA
"Hungary","1965-12",NA,NA
"Hungary","1966-01",NA,NA
"Hungary","1966-02",NA,NA
"Hungary","1966-03",NA,NA
"Hungary","1966-04",NA,NA
"Hungary","1966-05",NA,NA
"Hungary","1966-06",NA,NA
"Hungary","1966-07",NA,NA
"Hungary","1966-08",NA,NA
"Hungary","1966-09",NA,NA
"Hungary","1966-10",NA,NA
"Hungary","1966-11",NA,NA
"Hungary","1966-12",NA,NA
"Hungary","1967-01",NA,NA
"Hungary","1967-02",NA,NA
"Hungary","1967-03",NA,NA
"Hungary","1967-04",NA,NA
"Hungary","1967-05",NA,NA
"Hungary","1967-06",NA,NA
"Hungary","1967-07",NA,NA
"Hungary","1967-08",NA,NA
"Hungary","1967-09",NA,NA
"Hungary","1967-10",NA,NA
"Hungary","1967-11",NA,NA
"Hungary","1967-12",NA,NA
"Hungary","1968-01",NA,NA
"Hungary","1968-02",NA,NA
"Hungary","1968-03",NA,NA
"Hungary","1968-04",NA,NA
"Hungary","1968-05",NA,NA
"Hungary","1968-06",NA,NA
"Hungary","1968-07",NA,NA
"Hungary","1968-08",NA,NA
"Hungary","1968-09",NA,NA
"Hungary","1968-10",NA,NA
"Hungary","1968-11",NA,NA
"Hungary","1968-12",NA,NA
"Hungary","1969-01",NA,NA
"Hungary","1969-02",NA,NA
"Hungary","1969-03",NA,NA
"Hungary","1969-04",NA,NA
"Hungary","1969-05",NA,NA
"Hungary","1969-06",NA,NA
"Hungary","1969-07",NA,NA
"Hungary","1969-08",NA,NA
"Hungary","1969-09",NA,NA
"Hungary","1969-10",NA,NA
"Hungary","1969-11",NA,NA
"Hungary","1969-12",NA,NA
"Hungary","1970-01",NA,NA
"Hungary","1970-02",NA,NA
"Hungary","1970-03",NA,NA
"Hungary","1970-04",NA,NA
"Hungary","1970-05",NA,NA
"Hungary","1970-06",NA,NA
"Hungary","1970-07",NA,NA
"Hungary","1970-08",NA,NA
"Hungary","1970-09",NA,NA
"Hungary","1970-10",NA,NA
"Hungary","1970-11",NA,NA
"Hungary","1970-12",NA,NA
"Hungary","1971-01",NA,NA
"Hungary","1971-02",NA,NA
"Hungary","1971-03",NA,NA
"Hungary","1971-04",NA,NA
"Hungary","1971-05",NA,NA
"Hungary","1971-06",NA,NA
"Hungary","1971-07",NA,NA
"Hungary","1971-08",NA,NA
"Hungary","1971-09",NA,NA
"Hungary","1971-10",NA,NA
"Hungary","1971-11",NA,NA
"Hungary","1971-12",NA,NA
"Hungary","1972-01",NA,NA
"Hungary","1972-02",NA,NA
"Hungary","1972-03",NA,NA
"Hungary","1972-04",NA,NA
"Hungary","1972-05",NA,NA
"Hungary","1972-06",NA,NA
"Hungary","1972-07",NA,NA
"Hungary","1972-08",NA,NA
"Hungary","1972-09",NA,NA
"Hungary","1972-10",NA,NA
"Hungary","1972-11",NA,NA
"Hungary","1972-12",NA,NA
"Hungary","1973-01",NA,NA
"Hungary","1973-02",NA,NA
"Hungary","1973-03",NA,NA
"Hungary","1973-04",NA,NA
"Hungary","1973-05",NA,NA
"Hungary","1973-06",NA,NA
"Hungary","1973-07",NA,NA
"Hungary","1973-08",NA,NA
"Hungary","1973-09",NA,NA
"Hungary","1973-10",NA,NA
"Hungary","1973-11",NA,NA
"Hungary","1973-12",NA,NA
"Hungary","1974-01",NA,NA
"Hungary","1974-02",NA,NA
"Hungary","1974-03",NA,NA
"Hungary","1974-04",NA,NA
"Hungary","1974-05",NA,NA
"Hungary","1974-06",NA,NA
"Hungary","1974-07",NA,NA
"Hungary","1974-08",NA,NA
"Hungary","1974-09",NA,NA
"Hungary","1974-10",NA,NA
"Hungary","1974-11",NA,NA
"Hungary","1974-12",NA,NA
"Hungary","1975-01",NA,NA
"Hungary","1975-02",NA,NA
"Hungary","1975-03",NA,NA
"Hungary","1975-04",NA,NA
"Hungary","1975-05",NA,NA
"Hungary","1975-06",NA,NA
"Hungary","1975-07",NA,NA
"Hungary","1975-08",NA,NA
"Hungary","1975-09",NA,NA
"Hungary","1975-10",NA,NA
"Hungary","1975-11",NA,NA
"Hungary","1975-12",NA,NA
"Hungary","1976-01",NA,NA
"Hungary","1976-02",NA,NA
"Hungary","1976-03",NA,NA
"Hungary","1976-04",NA,NA
"Hungary","1976-05",NA,NA
"Hungary","1976-06",NA,NA
"Hungary","1976-07",NA,NA
"Hungary","1976-08",NA,NA
"Hungary","1976-09",NA,NA
"Hungary","1976-10",NA,NA
"Hungary","1976-11",NA,NA
"Hungary","1976-12",NA,NA
"Hungary","1977-01",NA,NA
"Hungary","1977-02",NA,NA
"Hungary","1977-03",NA,NA
"Hungary","1977-04",NA,NA
"Hungary","1977-05",NA,NA
"Hungary","1977-06",NA,NA
"Hungary","1977-07",NA,NA
"Hungary","1977-08",NA,NA
"Hungary","1977-09",NA,NA
"Hungary","1977-10",NA,NA
"Hungary","1977-11",NA,NA
"Hungary","1977-12",NA,NA
"Hungary","1978-01",NA,NA
"Hungary","1978-02",NA,NA
"Hungary","1978-03",NA,NA
"Hungary","1978-04",NA,NA
"Hungary","1978-05",NA,NA
"Hungary","1978-06",NA,NA
"Hungary","1978-07",NA,NA
"Hungary","1978-08",NA,NA
"Hungary","1978-09",NA,NA
"Hungary","1978-10",NA,NA
"Hungary","1978-11",NA,NA
"Hungary","1978-12",NA,NA
"Hungary","1979-01",NA,NA
"Hungary","1979-02",NA,NA
"Hungary","1979-03",NA,NA
"Hungary","1979-04",NA,NA
"Hungary","1979-05",NA,NA
"Hungary","1979-06",NA,NA
"Hungary","1979-07",NA,NA
"Hungary","1979-08",NA,NA
"Hungary","1979-09",NA,NA
"Hungary","1979-10",NA,NA
"Hungary","1979-11",NA,NA
"Hungary","1979-12",NA,NA
"Hungary","1980-01",NA,NA
"Hungary","1980-02",NA,NA
"Hungary","1980-03",NA,NA
"Hungary","1980-04",NA,NA
"Hungary","1980-05",NA,NA
"Hungary","1980-06",NA,NA
"Hungary","1980-07",NA,NA
"Hungary","1980-08",NA,NA
"Hungary","1980-09",NA,NA
"Hungary","1980-10",NA,NA
"Hungary","1980-11",NA,NA
"Hungary","1980-12",NA,NA
"Hungary","1981-01",NA,NA
"Hungary","1981-02",NA,NA
"Hungary","1981-03",NA,NA
"Hungary","1981-04",NA,NA
"Hungary","1981-05",NA,NA
"Hungary","1981-06",NA,NA
"Hungary","1981-07",NA,NA
"Hungary","1981-08",NA,NA
"Hungary","1981-09",NA,NA
"Hungary","1981-10",NA,NA
"Hungary","1981-11",NA,NA
"Hungary","1981-12",NA,NA
"Hungary","1982-01",NA,NA
"Hungary","1982-02",NA,NA
"Hungary","1982-03",NA,NA
"Hungary","1982-04",NA,NA
"Hungary","1982-05",NA,NA
"Hungary","1982-06",NA,NA
"Hungary","1982-07",NA,NA
"Hungary","1982-08",NA,NA
"Hungary","1982-09",NA,NA
"Hungary","1982-10",NA,NA
"Hungary","1982-11",NA,NA
"Hungary","1982-12",NA,NA
"Hungary","1983-01",NA,NA
"Hungary","1983-02",NA,NA
"Hungary","1983-03",NA,NA
"Hungary","1983-04",NA,NA
"Hungary","1983-05",NA,NA
"Hungary","1983-06",NA,NA
"Hungary","1983-07",NA,NA
"Hungary","1983-08",NA,NA
"Hungary","1983-09",NA,NA
"Hungary","1983-10",NA,NA
"Hungary","1983-11",NA,NA
"Hungary","1983-12",NA,NA
"Hungary","1984-01",NA,NA
"Hungary","1984-02",NA,NA
"Hungary","1984-03",NA,NA
"Hungary","1984-04",NA,NA
"Hungary","1984-05",NA,NA
"Hungary","1984-06",NA,NA
"Hungary","1984-07",NA,NA
"Hungary","1984-08",NA,NA
"Hungary","1984-09",NA,NA
"Hungary","1984-10",NA,NA
"Hungary","1984-11",NA,NA
"Hungary","1984-12",NA,NA
"Hungary","1985-01",NA,NA
"Hungary","1985-02",NA,NA
"Hungary","1985-03",NA,NA
"Hungary","1985-04",NA,NA
"Hungary","1985-05",NA,NA
"Hungary","1985-06",NA,NA
"Hungary","1985-07",NA,NA
"Hungary","1985-08",NA,NA
